PERIODO,PROVINCIA,N_SEC,UBIGEO,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,QRESIDUOS_DOM,QRESIDUOS_NO_DOM,QRESIDUOS_MUN
2021,HUANUCO,182195,1301391,318371,229857,88514,5.53,36724.86,15739.230000000001,52464.11
2021,HUARAL,173550,1807278,197592,176032,21560,5.55,38427.64,16468.98,54896.62
2021,HUARAZ,158142,241278,188106,145144,42962,5.46,36445.31,15619.41,52064.69
2021,HUARI,211928,336136,63344,24057,39287,6.64,3395.9300000000003,1455.3999999999999,4851.35
2021,HUARMEY,66280,105515,33424,26419,7005,2.65,6942.969999999999,2975.55,9918.53
2021,HUAROCHIRI,463504,4822928,61974,43682,18292,14.85,7936.79,3401.47,11338.2
2021,HUAURA,174078,1809678,245323,220716,24607,6.08,48892.12,20953.75,69845.87
2021,HUAYLAS,132635,212055,56738,20078,36660,4.4,4617.74,1979.05,6596.790000000001
2021,HUAYTARA,223640,1449736,17793,6238,11555,7.08,1102.49,472.5,1574.98
2021,ICA,197393,1541505,456677,430063,26614,6.89,84610.72,36261.72,120872.45999999999
2021,ILO,43905,540906,84361,83834,527,1.42,16240.35,6960.139999999999,23200.5
2021,ISLAY,81111,244221,55120,53234,1886,2.91,10379.8,4448.49,14828.289999999999
2021,JAEN,164826,729678,204729,112566,92163,5.84,22970.16,9844.34,32814.52
2021,JAUJA,482851,4094195,88002,68358,19644,14.52,11935.630000000001,5115.27,17050.89
2021,JORGE BASADRE,44811,690906,12849,9561,3288,1.44,1641.94,703.69,2345.62
2021,JULCAN,57158,522010,30951,5183,25768,1.7,682.62,292.53999999999996,975.16
2021,JUNIN,56882,482010,22208,17241,4967,1.25,1930.3999999999999,827.3100000000001,2757.71
2021,LA CONVENCION,249543,1456371,168159,71234,96925,9.35,15504.48,6644.780000000001,22149.25
2021,LA MAR,203685,757620,74448,36257,38191,7.0,6598.99,2828.14,9427.130000000001
2021,LA UNION,148797,448866,12642,7199,5443,4.4,978.77,419.46999999999997,1398.21
2021,LAMAS,163559,2425566,89224,50983,38241,5.79,10191.19,4367.650000000001,14558.85
2021,LAMBAYEQUE,172494,1683678,347531,178458,169073,5.26,29496.89,12641.529999999999,42138.41
2021,LAMPA,147955,2107055,41971,17213,24758,4.47,2901.78,1243.63,4145.42
2021,LAURICOCHA,98567,707028,16080,6408,9672,2.79,886.53,379.94,1266.45
2021,LEONCIO PRADO,140585,1006055,139505,98385,41120,5.24,19816.16,8492.64,28308.83
2021,LIMA,619286,6455246,9846795,9837079,9716,27.16,2342565.89,1003956.8,3346522.71
2021,LORETO,72855,801515,72698,32206,40492,2.69,7182.2300000000005,3078.1,10260.32
2021,LUCANAS,285537,1062831,51052,34340,16712,8.91,5544.0199999999995,2376.0,7920.01
2021,LUYA,302266,241776,47482,20089,27393,9.69,3130.49,1341.6299999999999,4472.12
2021,MANU,58442,680810,21163,11270,9893,1.79,1848.3300000000002,792.1399999999999,2640.48
2021,MARAÑÓN,70330,503515,29249,10794,18455,2.03,1303.1,558.47,1861.57
2021,MARISCAL CACERES,74385,1103015,75144,47299,27845,3.1,11525.94,4939.68,16465.63
2021,MARISCAL LUZURIAGA,106180,170436,21607,2928,18679,3.5300000000000002,475.34000000000003,203.72,679.06
2021,MARISCAL NIETO,102333,1260728,96788,88316,8472,3.64,17396.91,7455.84,24852.73
2021,MARISCAL RAMON CASTILLA,58302,641610,59664,22162,37502,2.27,5041.27,2160.55,7201.8
2021,MAYNAS,160127,1761171,555472,467268,88204,5.9,104489.84,44781.36,149271.19
2021,MELGAR,133245,1897245,69142,39072,30070,4.0,6947.509999999999,2977.51,9925.039999999999
2021,MOHO,59246,843610,18826,5074,13752,1.74,795.1700000000001,340.78999999999996,1135.97
2021,MORROPON,146985,2004055,174154,110855,63299,5.43,24572.5,10531.07,35103.57
2021,MOYOBAMBA,89061,1320621,134873,93676,41197,3.31,22406.55,9602.82,32009.36
2021,NASCA  ,70600,551515,80285,73047,7238,2.23,11687.51,5008.93,16696.45
2021,OCROS,132815,214055,7066,4214,2852,4.73,739.8100000000001,317.06,1056.89
2021,OTUZCO,142965,1306074,85076,24497,60579,4.68,4284.45,1836.18,6120.610000000001
2021,OXAPAMPA,117292,1522436,101634,52981,48653,3.65,9211.23,3947.67,13158.900000000001
2021,OYON,87093,905421,16990,12637,4353,2.4,1694.5400000000002,726.22,2420.77
2021,PACASMAYO,71520,653515,114581,107115,7466,2.22,17178.4,7362.17,24540.57
2021,PACHITEA,56282,403210,48986,12818,36168,1.86,1949.95,835.6999999999999,2785.63
2021,PADRE ABAD,104818,1752128,79328,53244,26084,3.77,10885.98,4665.429999999999,15551.41
2021,PAITA,102949,1403528,151501,146204,5297,3.12,14249.32,6106.86,20356.19
2021,PALLASCA,146212,236566,23936,12895,11041,5.33,2514.68,1077.73,3592.37
2021,PALPA,70625,552015,15008,11279,3729,2.31,2055.5,880.93,2936.43
2021,PARINACOCHAS,108892,405636,29109,20567,8542,3.48,3199.5499999999997,1371.24,4570.8
2021,PARURO,124893,729045,26450,10734,15716,3.64,1537.79,659.05,2196.87
2021,PASCO,190359,2471391,123349,106631,16718,4.82,13587.1,5823.03,19410.14
2021,PATAZ,186069,1700491,85782,23297,62485,5.92,4282.349999999999,1835.3,6117.66
2021,PAUCAR DEL SARA SARA,136205,508055,9800,6946,2854,4.21,1131.1100000000001,484.75,1615.8500000000001
2021,PAUCARTAMBO,83307,486621,47732,11442,36290,2.4699999999999998,1703.0700000000002,729.88,2432.95
2021,PICOTA,148845,2207055,44476,28283,16193,5.85,6296.31,2698.42,8994.74
2021,PISCO,113052,884036,178236,163714,14522,4.66,27661.47,11854.94,39516.409999999996
2021,PIURA,146705,2001084,912742,791375,121367,4.92,153649.53,65849.82,219499.33
2021,POMABAMBA,53198,86410,26498,7097,19401,1.98,1577.17,675.93,2253.11
2021,PUERTO INCA,70375,504515,37306,11834,25472,2.43,1990.0,852.84,2842.84
2021,PUNO,221070,3151620,227448,144959,82489,6.85,34049.38,14592.59,48641.99
2021,PURUS,14978,250401,3281,1364,1917,0.51,255.98,109.7,365.68
2021,PUTUMAYO   ,58410,643210,9141,4635,4506,2.25,1142.66,489.71000000000004,1632.37
2021,QUISPICANCHI,166722,974478,103046,46944,56102,5.04,7535.5,3229.51,10765.02
2021,RECUAY,133065,217055,17954,11770,6184,5.1,2178.4,933.61,3112.01
2021,REQUENA,160413,1765566,64326,41593,22733,5.43,8758.6,3753.6800000000003,12512.29
2021,RIOJA,134046,1987245,133698,104438,29260,4.74,21475.36,9203.72,30679.1
2021,RODRIGUEZ DE MENDOZA,157914,127278,33895,10709,23186,6.04,1884.46,807.62,2692.09
2021,SAN ANTONIO DE PUTINA,74080,1055015,34000,22961,11039,2.29,4499.03,1928.17,6427.18
2021,SAN IGNACIO,96215,426328,146477,28121,118356,4.0600000000000005,5555.05,2380.73,7935.8
2021,SAN MARCOS,96264,427028,51882,14971,36911,3.04,2646.19,1134.07,3780.27
2021,SAN MARTIN,208677,3092705,222442,201347,21095,7.98,48060.630000000005,20597.43,68658.06
2021,SAN MIGUEL,178906,794391,46468,9958,36510,5.72,1558.56,667.94,2226.54
2021,SAN PABLO,55082,244810,22449,3952,18497,1.85,699.51,299.79,999.3
2021,SAN ROMAN,74105,1055515,349156,314149,35007,2.5700000000000003,76069.8,32601.350000000002,108671.13999999998
2021,SANCHEZ CARRION,114588,1047236,171430,55391,116039,3.5300000000000002,12298.16,5270.63,17568.79
2021,SANDIA,148285,2112055,55552,15495,40057,4.99,2898.0,1241.99,4139.97
2021,SANTA,119844,196245,479362,451876,27486,4.46,87819.28,37636.85,125456.09
2021,SANTA CRUZ,151558,674366,38219,9344,28875,4.95,1707.1,731.5999999999999,2438.71
2021,SANTIAGO DE CHUCO,114652,1048036,55826,20922,34904,3.91,4542.96,1946.98,6489.93
2021,SATIPO,128043,1085445,242015,85711,156304,4.21,15341.88,6575.1,21916.969999999998
2021,SECHURA,88365,1204821,91964,86572,5392,2.9099999999999997,16625.600000000002,7125.26,23750.87
2021,SIHUAS,133255,219055,28389,9399,18990,4.5,1670.28,715.84,2386.14
2021,SUCRE,149941,559966,9131,6443,2688,4.73,888.6600000000001,380.85,1269.5
2021,SULLANA,117716,1604836,345276,314822,30454,4.38,70448.09999999999,30192.03,100640.17
2021,TACNA,164164,2531166,352781,336351,16430,4.88,54396.93,23312.98,77709.9
2021,TAHUAMANU,43842,510906,12602,9864,2738,1.55,1684.81,722.06,2406.87
2021,TALARA,88329,1204221,156024,154845,1179,3.24,28956.04,12409.72,41365.770000000004
2021,TAMBOPATA,58426,680410,145923,131980,13943,2.25,27142.23,11632.390000000001,38774.630000000005
2021,TARATA,119540,1843236,6129,4899,1230,3.6500000000000004,650.29,278.7,928.97
2021,TARMA,128124,1086345,90255,65891,24364,3.85,14278.56,6119.39,20397.95
2021,TAYACAJA,321931,2086405,84508,31378,53130,10.1,5552.61,2379.69,7932.27
2021,TOCACHE,89493,1326021,76824,41964,34860,3.21,8921.11,3823.3300000000004,12744.44
2021,TRUJILLO,156915,1431166,1141386,1113788,27598,5.92,219625.45,94125.21,313750.65
2021,TUMBES,89697,1440621,173641,165054,8587,2.93,33329.32,14284.0,47613.329999999994
2021,UCAYALI,87549,963621,62694,36158,26536,3.06,7411.56,3176.39,10587.960000000001
2021,URUBAMBA,97321,569128,70938,36005,34933,3.31,6346.0599999999995,2719.74,9065.83
2021,UTCUBAMBA,92183,74928,119657,59974,59683,3.64,11893.21,5097.09,16990.32
2021,VICTOR FAJARDO,163710,612078,19558,14336,5222,4.49,1838.76,788.03,2626.82
2021,VILCAS HUAMAN,109220,408836,16756,6514,10242,3.55,1123.92,481.67999999999995,1605.62
2021,VIRU,43023,393606,107590,86240,21350,1.47,15903.76,6815.9,22719.64
2021,YAROWILCA,112708,808836,17827,5676,12151,3.59,956.31,409.85,1366.19
2021,YAULI,142455,1208055,39306,35558,3748,4.54,6160.55,2640.23,8800.8
2021,YAUYOS,479655,4983561,19294,11163,8131,16.0,1928.34,826.43,2754.75
2021,YUNGAY,106676,176036,55848,15622,40226,3.28,2353.26,1008.54,3361.81
2021,YUNGUYO,103859,1479128,36722,14782,21940,2.61,1989.9199999999998,852.8199999999999,2842.73
2021,ZARUMILLA,59830,961210,57312,53534,3778,2.19,11345.630000000001,4862.41,16208.03
