,PERIODO,UBIGEO,REG_NAT,DEPARTAMENTO,PROVINCIA,DISTRITO,garbage_3,garbage_value
16559,2014,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,847.14
16560,2014,60418,COSTA,CAJAMARCA,LA MAR,TAMBO,QRESIDUOS_NO_DOM,16.02
16561,2014,80406,SIERRA,CUSCO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,90.67
16562,2014,90312,SIERRA,HUANCAVELICA,LA MAR,TAMBO,QRESIDUOS_NO_DOM,37.14
16563,2014,100904,SELVA,HUANUCO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,78.41
16564,2014,120411,SIERRA,JUNIN,LA MAR,TAMBO,QRESIDUOS_NO_DOM,5.26
16565,2014,130809,SIERRA,LA LIBERTAD,LA MAR,TAMBO,QRESIDUOS_NO_DOM,140.39
16566,2014,150402,SIERRA,LIMA,LA MAR,TAMBO,QRESIDUOS_NO_DOM,27.32
16567,2015,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,641.49
16568,2015,90616,SIERRA,HUANCAVELICA,HUAYTARA,TAMBO,QRESIDUOS_NO_DOM,12.66
16569,2016,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,626.48
16570,2016,90616,SIERRA,HUANCAVELICA,HUAYTARA,TAMBO,QRESIDUOS_NO_DOM,12.52
16571,2017,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,630.57
16572,2017,90616,SIERRA,HUANCAVELICA,HUAYTARA,TAMBO,QRESIDUOS_NO_DOM,12.25
16573,2018,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,411.82
16574,2018,90616,SIERRA,HUANCAVELICA,HUAYTARA,TAMBO,QRESIDUOS_NO_DOM,20.81
16575,2019,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,414.08
16576,2019,90616,SIERRA,HUANCAVELICA,HUAYTARA,TAMBO,QRESIDUOS_NO_DOM,22.59
16577,2020,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,386.12
16578,2020,90616,SIERRA,HUANCAVELICA,HUAYTARA,TAMBO,QRESIDUOS_NO_DOM,22.96
16579,2021,50508,SIERRA,AYACUCHO,LA MAR,TAMBO,QRESIDUOS_NO_DOM,361.49
16580,2021,90616,SIERRA,HUANCAVELICA,HUAYTARA,TAMBO,QRESIDUOS_NO_DOM,23.47
16581,2014,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,15
16582,2014,60201,SIERRA,CAJAMARCA,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,1385.15
16583,2014,70104,COSTA,CALLAO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,5002.59
16584,2014,90106,SIERRA,HUANCAVELICA,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,121.42
16585,2014,100322,SIERRA,HUANUCO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,31.98
16586,2014,120135,SIERRA,JUNIN,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,32.25
16587,2014,130304,SIERRA,LA LIBERTAD,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,90.35
16588,2014,150121,COSTA,LIMA,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,9750.3
16589,2015,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,14.49
16590,2016,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,14.73
16591,2017,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,14.93
16592,2018,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,15.43
16593,2019,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,15.34
16594,2020,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,15.04
16595,2021,50113,SIERRA,AYACUCHO,HUAMANGA,TAMBILLO,QRESIDUOS_NO_DOM,17.07
16596,2014,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,281.3
16597,2015,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,265.18
16598,2016,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,208.52
16599,2017,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,209.49
16600,2018,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,242.57
16601,2019,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,232.95
16602,2020,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,236.48
16603,2021,200506,COSTA,PIURA,PAITA,TAMARINDO,QRESIDUOS_NO_DOM,239.74
16604,2014,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,720.36
16605,2015,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,737.98
16606,2016,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,591.99
16607,2017,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,593.43
16608,2018,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,740.77
16609,2019,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,796.21
16610,2020,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,792.91
16611,2021,30216,SIERRA,APURIMAC,ANDAHUAYLAS,TALAVERA,QRESIDUOS_NO_DOM,980.87
16612,2014,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,123.81
16613,2015,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,118.27
16614,2016,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,119.53
16615,2017,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,120.7
16616,2018,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,227.62
16617,2019,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,340.76
16618,2020,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,348.65
16619,2021,250203,SELVA,UCAYALI,ATALAYA,TAHUANIA,QRESIDUOS_NO_DOM,244.6
16620,2014,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,145.39
16621,2015,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,146.5
16622,2016,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,144.39
16623,2017,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,49.3
16624,2018,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,84.51
16625,2019,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,87.53
16626,2020,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,88.21
16627,2021,170303,SELVA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,QRESIDUOS_NO_DOM,231.39
16628,2014,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,6802.94
16629,2015,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,6611.78
16630,2016,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,6599.16
16631,2017,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,6586.81
16632,2018,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,8210.6
16633,2019,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,8804.98
16634,2020,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,8901.94
16635,2021,230101,COSTA,TACNA,TACNA,TACNA,QRESIDUOS_NO_DOM,9303.76
16636,2015,60417,SIERRA,CAJAMARCA,CHOTA,TACABAMBA,QRESIDUOS_NO_DOM,433.71
16637,2016,60417,SIERRA,CAJAMARCA,CHOTA,TACABAMBA,QRESIDUOS_NO_DOM,434.32
16638,2017,60417,SIERRA,CAJAMARCA,CHOTA,TACABAMBA,QRESIDUOS_NO_DOM,434.79
16639,2018,60417,SIERRA,CAJAMARCA,CHOTA,TACABAMBA,QRESIDUOS_NO_DOM,200.93
16640,2019,60417,SIERRA,CAJAMARCA,CHOTA,TACABAMBA,QRESIDUOS_NO_DOM,205.46
16641,2020,60417,SIERRA,CAJAMARCA,CHOTA,TACABAMBA,QRESIDUOS_NO_DOM,198.77
16642,2021,60417,SIERRA,CAJAMARCA,CHOTA,TACABAMBA,QRESIDUOS_NO_DOM,194.72
16643,2014,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,906.23
16644,2015,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,859.41
16645,2016,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,865.91
16646,2017,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,872.24
16647,2018,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,858.77
16648,2019,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,858.04
16649,2020,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,861.92
16650,2021,220510,SELVA,SAN MARTIN,LAMAS,TABALOSOS,QRESIDUOS_NO_DOM,696.2
16651,2015,60907,SELVA,CAJAMARCA,SAN IGNACIO,TABACONAS,QRESIDUOS_NO_DOM,48.97
16652,2016,60907,SELVA,CAJAMARCA,SAN IGNACIO,TABACONAS,QRESIDUOS_NO_DOM,49.37
16653,2017,60907,SELVA,CAJAMARCA,SAN IGNACIO,TABACONAS,QRESIDUOS_NO_DOM,49.64
16654,2018,60907,SELVA,CAJAMARCA,SAN IGNACIO,TABACONAS,QRESIDUOS_NO_DOM,54.38
16655,2019,60907,SELVA,CAJAMARCA,SAN IGNACIO,TABACONAS,QRESIDUOS_NO_DOM,53.6
16656,2020,60907,SELVA,CAJAMARCA,SAN IGNACIO,TABACONAS,QRESIDUOS_NO_DOM,72.46
16657,2021,60907,SELVA,CAJAMARCA,SAN IGNACIO,TABACONAS,QRESIDUOS_NO_DOM,71.65
16658,2014,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,73.56
16659,2015,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,73.82
16660,2016,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,74.13
16661,2017,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,74.43
16662,2018,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,259.57
16663,2019,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,244.48
16664,2020,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,243.28
16665,2021,200210,COSTA,PIURA,AYABACA,SUYO,QRESIDUOS_NO_DOM,264.21
16666,2015,80807,SIERRA,CUSCO,ESPINAR,SUYCKUTAMBO,QRESIDUOS_NO_DOM,18.49
16667,2016,80807,SIERRA,CUSCO,ESPINAR,SUYCKUTAMBO,QRESIDUOS_NO_DOM,18.55
16668,2017,80807,SIERRA,CUSCO,ESPINAR,SUYCKUTAMBO,QRESIDUOS_NO_DOM,17.97
16669,2018,80807,SIERRA,CUSCO,ESPINAR,SUYCKUTAMBO,QRESIDUOS_NO_DOM,25.87
16670,2019,80807,SIERRA,CUSCO,ESPINAR,SUYCKUTAMBO,QRESIDUOS_NO_DOM,23
16671,2020,80807,SIERRA,CUSCO,ESPINAR,SUYCKUTAMBO,QRESIDUOS_NO_DOM,20.02
16672,2021,80807,SIERRA,CUSCO,ESPINAR,SUYCKUTAMBO,QRESIDUOS_NO_DOM,14.53
16673,2014,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,42.92
16674,2015,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,39.9
16675,2016,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,39.17
16676,2017,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,38.3
16677,2018,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,29.53
16678,2019,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,29.92
16679,2020,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,28.56
16680,2021,230406,SIERRA,TACNA,TARATA,SUSAPAYA,QRESIDUOS_NO_DOM,52.18
16681,2015,150141,COSTA,LIMA,LIMA,SURQUILLO,QRESIDUOS_NO_DOM,9287.93
16682,2016,150141,COSTA,LIMA,LIMA,SURQUILLO,QRESIDUOS_NO_DOM,9294.34
16683,2017,150141,COSTA,LIMA,LIMA,SURQUILLO,QRESIDUOS_NO_DOM,9300.95
16684,2018,150141,COSTA,LIMA,LIMA,SURQUILLO,QRESIDUOS_NO_DOM,11543.13
16685,2019,150141,COSTA,LIMA,LIMA,SURQUILLO,QRESIDUOS_NO_DOM,10573
16686,2020,150141,COSTA,LIMA,LIMA,SURQUILLO,QRESIDUOS_NO_DOM,10673.2
16687,2021,150141,COSTA,LIMA,LIMA,SURQUILLO,QRESIDUOS_NO_DOM,10949.86
16688,2015,90717,SIERRA,HUANCAVELICA,TAYACAJA,SURCUBAMBA,QRESIDUOS_NO_DOM,27.07
16689,2016,90717,SIERRA,HUANCAVELICA,TAYACAJA,SURCUBAMBA,QRESIDUOS_NO_DOM,27.12
16690,2017,90717,SIERRA,HUANCAVELICA,TAYACAJA,SURCUBAMBA,QRESIDUOS_NO_DOM,27.05
16691,2018,90717,SIERRA,HUANCAVELICA,TAYACAJA,SURCUBAMBA,QRESIDUOS_NO_DOM,39.07
16692,2019,90717,SIERRA,HUANCAVELICA,TAYACAJA,SURCUBAMBA,QRESIDUOS_NO_DOM,41.35
16693,2020,90717,SIERRA,HUANCAVELICA,TAYACAJA,SURCUBAMBA,QRESIDUOS_NO_DOM,40.25
16694,2021,90717,SIERRA,HUANCAVELICA,TAYACAJA,SURCUBAMBA,QRESIDUOS_NO_DOM,37.65
16695,2015,150732,SIERRA,LIMA,HUAROCHIRI,SURCO,QRESIDUOS_NO_DOM,69.93
16696,2016,150732,SIERRA,LIMA,HUAROCHIRI,SURCO,QRESIDUOS_NO_DOM,70.1
16697,2017,150732,SIERRA,LIMA,HUAROCHIRI,SURCO,QRESIDUOS_NO_DOM,70.17
16698,2018,150732,SIERRA,LIMA,HUAROCHIRI,SURCO,QRESIDUOS_NO_DOM,70.44
16699,2019,150732,SIERRA,LIMA,HUAROCHIRI,SURCO,QRESIDUOS_NO_DOM,71.2
16700,2020,150732,SIERRA,LIMA,HUAROCHIRI,SURCO,QRESIDUOS_NO_DOM,68.74
16701,2021,150732,SIERRA,LIMA,HUAROCHIRI,SURCO,QRESIDUOS_NO_DOM,67.11
16702,2015,150205,COSTA,LIMA,BARRANCA,SUPE PUERTO,QRESIDUOS_NO_DOM,996
16703,2016,150205,COSTA,LIMA,BARRANCA,SUPE PUERTO,QRESIDUOS_NO_DOM,1138.66
16704,2017,150205,COSTA,LIMA,BARRANCA,SUPE PUERTO,QRESIDUOS_NO_DOM,1143.95
16705,2018,150205,COSTA,LIMA,BARRANCA,SUPE PUERTO,QRESIDUOS_NO_DOM,1360.29
16706,2019,150205,COSTA,LIMA,BARRANCA,SUPE PUERTO,QRESIDUOS_NO_DOM,1298.1
16707,2020,150205,COSTA,LIMA,BARRANCA,SUPE PUERTO,QRESIDUOS_NO_DOM,1324.12
16708,2021,150205,COSTA,LIMA,BARRANCA,SUPE PUERTO,QRESIDUOS_NO_DOM,1341.36
16709,2015,150204,COSTA,LIMA,BARRANCA,SUPE,QRESIDUOS_NO_DOM,2044.72
16710,2016,150204,COSTA,LIMA,BARRANCA,SUPE,QRESIDUOS_NO_DOM,2054.28
16711,2017,150204,COSTA,LIMA,BARRANCA,SUPE,QRESIDUOS_NO_DOM,2074.46
16712,2018,150204,COSTA,LIMA,BARRANCA,SUPE,QRESIDUOS_NO_DOM,1617.71
16713,2019,150204,COSTA,LIMA,BARRANCA,SUPE,QRESIDUOS_NO_DOM,1474.73
16714,2020,150204,COSTA,LIMA,BARRANCA,SUPE,QRESIDUOS_NO_DOM,1498.12
16715,2021,150204,COSTA,LIMA,BARRANCA,SUPE,QRESIDUOS_NO_DOM,1527.53
16716,2015,110210,COSTA,ICA,CHINCHA,SUNAMPE,QRESIDUOS_NO_DOM,2405.48
16717,2016,110210,COSTA,ICA,CHINCHA,SUNAMPE,QRESIDUOS_NO_DOM,2477.05
16718,2017,110210,COSTA,ICA,CHINCHA,SUNAMPE,QRESIDUOS_NO_DOM,2464.28
16719,2018,110210,COSTA,ICA,CHINCHA,SUNAMPE,QRESIDUOS_NO_DOM,2796.67
16720,2019,110210,COSTA,ICA,CHINCHA,SUNAMPE,QRESIDUOS_NO_DOM,3701.14
16721,2020,110210,COSTA,ICA,CHINCHA,SUNAMPE,QRESIDUOS_NO_DOM,3797.58
16722,2021,110210,COSTA,ICA,CHINCHA,SUNAMPE,QRESIDUOS_NO_DOM,4143.86
16723,2015,150611,SIERRA,LIMA,HUARAL,SUMBILCA,QRESIDUOS_NO_DOM,18.07
16724,2016,150611,SIERRA,LIMA,HUARAL,SUMBILCA,QRESIDUOS_NO_DOM,16.62
16725,2017,150611,SIERRA,LIMA,HUARAL,SUMBILCA,QRESIDUOS_NO_DOM,38.99
16726,2018,150611,SIERRA,LIMA,HUARAL,SUMBILCA,QRESIDUOS_NO_DOM,30.44
16727,2019,150611,SIERRA,LIMA,HUARAL,SUMBILCA,QRESIDUOS_NO_DOM,28.07
16728,2020,150611,SIERRA,LIMA,HUARAL,SUMBILCA,QRESIDUOS_NO_DOM,26.58
16729,2021,150611,SIERRA,LIMA,HUARAL,SUMBILCA,QRESIDUOS_NO_DOM,39.44
16730,2014,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,15379.36
16731,2015,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,17004.32
16732,2016,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,17136.04
16733,2017,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,17267.16
16734,2018,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,17852.39
16735,2019,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,18023.44
16736,2020,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,18238.29
16737,2021,200601,COSTA,PIURA,SULLANA,SULLANA,QRESIDUOS_NO_DOM,18903.96
16738,2015,120809,SIERRA,JUNIN,YAULI,SUITUCANCHA,QRESIDUOS_NO_DOM,39.32
16739,2016,120809,SIERRA,JUNIN,YAULI,SUITUCANCHA,QRESIDUOS_NO_DOM,39.64
16740,2017,120809,SIERRA,JUNIN,YAULI,SUITUCANCHA,QRESIDUOS_NO_DOM,40.04
16741,2018,120809,SIERRA,JUNIN,YAULI,SUITUCANCHA,QRESIDUOS_NO_DOM,28.85
16742,2019,120809,SIERRA,JUNIN,YAULI,SUITUCANCHA,QRESIDUOS_NO_DOM,29.92
16743,2020,120809,SIERRA,JUNIN,YAULI,SUITUCANCHA,QRESIDUOS_NO_DOM,29.04
16744,2021,120809,SIERRA,JUNIN,YAULI,SUITUCANCHA,QRESIDUOS_NO_DOM,28.43
16745,2015,60310,SIERRA,CAJAMARCA,CELENDIN,SUCRE,QRESIDUOS_NO_DOM,77.85
16746,2016,60310,SIERRA,CAJAMARCA,CELENDIN,SUCRE,QRESIDUOS_NO_DOM,77.86
16747,2017,60310,SIERRA,CAJAMARCA,CELENDIN,SUCRE,QRESIDUOS_NO_DOM,77.86
16748,2018,60310,SIERRA,CAJAMARCA,CELENDIN,SUCRE,QRESIDUOS_NO_DOM,73.77
16749,2019,60310,SIERRA,CAJAMARCA,CELENDIN,SUCRE,QRESIDUOS_NO_DOM,73.33
16750,2020,60310,SIERRA,CAJAMARCA,CELENDIN,SUCRE,QRESIDUOS_NO_DOM,69.76
16751,2021,60310,SIERRA,CAJAMARCA,CELENDIN,SUCRE,QRESIDUOS_NO_DOM,67.18
16752,2014,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,24.64
16753,2015,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,23.14
16754,2016,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,22.9
16755,2017,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,22.7
16756,2018,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,20.06
16757,2019,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,20.33
16758,2020,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,19.54
16759,2021,20205,SIERRA,ANCASH,AIJA,SUCCHA,QRESIDUOS_NO_DOM,18.93
16760,2015,110112,COSTA,ICA,ICA,SUBTANJALLA,QRESIDUOS_NO_DOM,1669
16761,2016,110112,COSTA,ICA,ICA,SUBTANJALLA,QRESIDUOS_NO_DOM,1696.5
16762,2017,110112,COSTA,ICA,ICA,SUBTANJALLA,QRESIDUOS_NO_DOM,1728.97
16763,2018,110112,COSTA,ICA,ICA,SUBTANJALLA,QRESIDUOS_NO_DOM,1840.41
16764,2019,110112,COSTA,ICA,ICA,SUBTANJALLA,QRESIDUOS_NO_DOM,1985.06
16765,2020,110112,COSTA,ICA,ICA,SUBTANJALLA,QRESIDUOS_NO_DOM,2072.93
16766,2021,110112,COSTA,ICA,ICA,SUBTANJALLA,QRESIDUOS_NO_DOM,2116.54
16767,2015,60309,SIERRA,CAJAMARCA,CELENDIN,SOROCHUCO,QRESIDUOS_NO_DOM,48.06
16768,2016,60309,SIERRA,CAJAMARCA,CELENDIN,SOROCHUCO,QRESIDUOS_NO_DOM,48
16769,2017,60309,SIERRA,CAJAMARCA,CELENDIN,SOROCHUCO,QRESIDUOS_NO_DOM,50.4
16770,2018,60309,SIERRA,CAJAMARCA,CELENDIN,SOROCHUCO,QRESIDUOS_NO_DOM,46.06
16771,2019,60309,SIERRA,CAJAMARCA,CELENDIN,SOROCHUCO,QRESIDUOS_NO_DOM,54.47
16772,2020,60309,SIERRA,CAJAMARCA,CELENDIN,SOROCHUCO,QRESIDUOS_NO_DOM,50.82
16773,2021,60309,SIERRA,CAJAMARCA,CELENDIN,SOROCHUCO,QRESIDUOS_NO_DOM,39.58
16774,2014,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,2086.81
16775,2015,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,1441.18
16776,2016,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,1442.88
16777,2017,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,1506.97
16778,2018,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,1173.19
16779,2019,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,1340.44
16780,2020,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,1330.16
16781,2021,220105,SELVA,SAN MARTIN,MOYOBAMBA,SORITOR,QRESIDUOS_NO_DOM,1669.58
16782,2014,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,11.08
16783,2015,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,10.53
16784,2016,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,10.51
16785,2017,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,10.51
16786,2018,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,11.31
16787,2019,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,11.5
16788,2020,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,11.14
16789,2021,30413,SIERRA,APURIMAC,AYMARAES,SORAYA,QRESIDUOS_NO_DOM,10.53
16790,2014,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,77.51
16791,2014,61006,SIERRA,CAJAMARCA,SUCRE,SORAS,QRESIDUOS_NO_DOM,42.76
16792,2014,81007,SIERRA,CUSCO,SUCRE,SORAS,QRESIDUOS_NO_DOM,49.16
16793,2014,90715,SIERRA,HUANCAVELICA,SUCRE,SORAS,QRESIDUOS_NO_DOM,23.72
16794,2014,110502,SIERRA,ICA,SUCRE,SORAS,QRESIDUOS_NO_DOM,22.98
16795,2014,120809,SIERRA,JUNIN,SUCRE,SORAS,QRESIDUOS_NO_DOM,41.11
16796,2014,140206,COSTA,LAMBAYEQUE,SUCRE,SORAS,QRESIDUOS_NO_DOM,1137.24
16797,2014,150724,SIERRA,LIMA,SUCRE,SORAS,QRESIDUOS_NO_DOM,76.96
16798,2015,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,74.18
16799,2016,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,74.92
16800,2017,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,75.66
16801,2018,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,60.31
16802,2019,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,62.65
16803,2020,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,60.95
16804,2021,50911,SIERRA,AYACUCHO,SUCRE,SORAS,QRESIDUOS_NO_DOM,60.43
16805,2014,160508,SELVA,LORETO,REQUENA,SOPLIN,QRESIDUOS_NO_DOM,23.59
16806,2015,160508,SELVA,LORETO,REQUENA,SOPLIN,QRESIDUOS_NO_DOM,22.49
16807,2016,160508,SELVA,LORETO,REQUENA,SOPLIN,QRESIDUOS_NO_DOM,22.69
